id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,intensity,country,state,location_name,latitude,longitude,region_code,injuries,injuries_description,damage_millions_dollars,damage_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description
159.0,No,662.0,4.0,26.0,,,,,,,,,,IRAN,,"IRAN:  QUMIS:  SEMNAN,DAMGHAN",35.3,54.0,140,,,,3,,,,
183.0,No,763.0,,,,,,,7.6,,7.6,,,IRAN,,IRAN:  KHURASAN,33.3,59.3,140,,,,,,,,
217.0,No,850.0,7.0,15.0,,,,,,,,,,IRAN,,IRAN:  REY (RAY),35.3,51.2,140,,,,3,,,,
235.0,No,858.0,4.0,19.0,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,3,,,,
242.0,No,863.0,2.0,24.0,,,,,,,,,,IRAN,,IRAN:  REY (RAY),35.3,51.2,140,,,,3,,,,
241.0,No,863.0,,,,,,,,,,,,IRAN,,IRAN:  TABRIZ; ARMENIA:  JEREVAN (ERIVAN),38.0,46.2,140,,,,3,,,,
244.0,No,864.0,1.0,15.0,,,,,,,,,,IRAN,,IRAN:  REY,35.3,51.2,140,,,,2,,,,
263.0,No,891.0,,,,,,20.0,6.3,,,,9.0,IRAN,,IRAN:  ARDABIL,38.3,48.3,140,,,,3,,,,
273.0,No,898.0,,,,,,,,,,,,IRAN,,IRAN:  REY (RAY),35.3,51.2,140,,,,3,,,,
275.0,No,912.0,4.0,,,,,,,,,,,IRAN,,IRAN:  DINAVAR,34.6,47.8,140,,,,3,,,,
277.0,No,942.0,9.0,15.0,,,,,,,,,,IRAN,,IRAN:  LADNESA,36.0,51.7,140,,,,,,,,
284.0,No,956.0,4.0,15.0,,,,,,,,,,IRAN,,IRAN:  HAMADAN,34.9,48.4,140,,,,2,,,,
287.0,Tsu,957.0,,,,,,,,,,,,IRAN,,"IRAN:  RAY, TALQAN",35.7,51.4,140,,,,,,,,
290.0,No,958.0,2.0,23.0,,,,,,,,,,IRAN,,IRAN:  REY (RAY); AFGHANISTAN: TALQAN,35.3,51.2,140,,,,3,,,,
297.0,No,977.0,8.0,19.0,,,,,,,,,,IRAN,,IRAN:  TAHERI (SIRAF),27.4,52.2,140,,,,3,,,,
333.0,No,1042.0,8.0,21.0,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,4,,,,
341.0,No,1052.0,3.0,,,,,,,,,,,IRAN,,"IRAN:  KHORASAN:  BAIHAQ, NISHAPUR",36.0,58.8,140,,,,3,,,,
339.0,No,1052.0,,,,,,,,,,,,IRAN,,IRAN:  KHUZESTAN:  ARRJAN,30.6,50.3,140,,,,3,,,,
355.0,No,1065.0,12.0,3.0,,,,,,,,,,IRAN,,"IRAN:  KHORASAN,JABAL",35.0,58.0,140,,,,3,,,,
356.0,No,1066.0,3.0,31.0,,,,,,,,,,IRAN,,IRAN:  KHORASAN,34.0,58.0,140,,,,3,,,,
368.0,No,1085.0,4.0,29.0,,,,,,,,,,IRAN,,"IRAN:  ARAJAN,KHUZESTAN",31.0,49.0,140,,,,3,,,,
376.0,No,1101.0,,,,,,10.0,6.5,,,,10.0,IRAN,,IRAN:  KHORASAN,36.0,59.0,140,,,,,,,,
387.0,No,1115.0,,,,,,,,,,,,IRAN,,"IRAN:  HENGAM ISLAND,KISH ISLAND",26.4,55.5,140,,,,3,,,,
392.0,No,1119.0,12.0,10.0,,,,,6.5,,,,,IRAN,,IRAN:  QAZVIN,36.2,50.0,140,,,,3,,,,
424.0,No,1175.0,7.0,22.0,,,,,,,,,,IRAN,,"IRAN:  REY (RAY),QAZVIN",35.3,51.2,140,,,,3,,,,
425.0,No,1176.0,,,,,,,,,,,,IRAN,,IRAN:  REY-QAZVIN,36.3,50.0,140,,,,3,,,,
444.0,No,1208.0,7.0,16.0,,,,,6.5,,,,,IRAN,,"IRAN:  NEYSHABUR (NEISHABUR),FIRRIM",36.3,57.6,140,,,,3,,,,
447.0,No,1209.0,,,,,,10.0,7.6,,,,9.0,IRAN,,IRAN:  NISHAPUR,36.0,58.8,140,,,,3,,,,
461.0,No,1237.0,8.0,24.0,,,,,,,,,,IRAN,,IRAN:  GONABAD (DASHT-E-BAYAZ-GONABAD),34.2,58.4,140,,,,3,,,,
464.0,No,1267.0,,,,,,10.0,5.8,,,,9.0,IRAN,,IRAN:  NEYSHABUR (NEISHABUR),36.0,58.8,140,,,,3,,,,
470.0,No,1272.0,7.0,29.0,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,2,,,,
478.0,No,1280.0,5.0,3.0,,,,,,,,,,IRAN,,IRAN:  NEISHABUR-SHADYAK,36.1,58.5,140,,,,3,,,,
481.0,No,1281.0,,,,,,10.0,5.8,,,,9.0,IRAN,,IRAN:  SHADIYAKH,36.1,58.8,140,,,,3,,,,
490.0,No,1291.0,1.0,4.0,,,,,,,,,,IRAN,,IRAN:  SHIRAZ,29.4,52.3,140,,,,2,,,,
498.0,No,1300.0,,,,,,,6.5,,,,,IRAN,,"IRAN:  NEYSHABUR (NEISHABUR),FIRRIM",36.8,56.0,140,,,,3,,,,
501.0,No,1301.0,,,,,,,,,,,,IRAN,,IRAN:  FIRRIM,36.2,53.4,140,,,,3,,,,
507.0,No,1306.0,,,,,,,,,,,,IRAN,,IRAN:  QESHM ISLAND,26.6,56.2,140,,,,3,,,,
522.0,No,1336.0,5.0,9.0,,,,,,,,,,IRAN,,IRAN:  QESHM,26.6,56.2,140,,,,3,,,,
524.0,No,1336.0,10.0,21.0,1.0,30.0,,,7.6,,,,,IRAN,,IRAN:  KHAF,34.7,59.7,140,,,,3,,,,
531.0,No,1344.0,5.0,15.0,,,,,,,,,,IRAN,,IRAN:  ESFAHAN,32.6,51.7,140,,,,1,,,,
553.0,No,1360.0,,,,,,,,,,,,IRAN,,IRAN:  QESHM ISLAND,26.8,55.9,140,,,,3,,,,
557.0,No,1367.0,,,,,,,,,,,,IRAN,,IRAN:  KUCHESFAHAN,37.3,49.7,140,,,,3,,,,
563.0,No,1382.0,3.0,17.0,,,,,,,,,,IRAN,,IRAN:  REY (RAY),35.3,51.2,140,,,,3,,,,
570.0,No,1389.0,1.0,20.0,,,,10.0,5.8,,,,9.0,IRAN,,IRAN:  NEYSHABUR,36.2,58.5,140,,,,3,,,,
571.0,No,1389.0,1.0,30.0,,,,,,,,,,IRAN,,IRAN:  NEYSHABUR (NISHAPUR),36.1,58.5,140,,,,3,,,,
572.0,No,1389.0,2.0,,,,,,7.6,,,,,IRAN,,IRAN:  NEYSHABUR (NISHAPUR),36.2,58.8,140,,,,3,,,,
580.0,No,1400.0,,,,,,,,,,,,IRAN,,IRAN:  LAR,27.7,54.3,140,,,,2,,,,
578.0,No,1400.0,,,,,,,,,,,,IRAN,,IRAN:  RUDBAR,36.5,49.0,140,,,,2,,,,
583.0,No,1405.0,1.0,29.0,,,,15.0,6.7,,,,9.0,IRAN,,IRAN:  NEYSHABUR (NISHAPUR),36.0,58.8,140,,,,4,,,,
595.0,No,1440.0,,,,,,,6.5,,,,,IRAN,,IRAN:  KARZIN,28.3,53.1,140,,,,3,,,,
597.0,No,1441.0,,,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,3,,,,
636.0,No,1482.0,,,,,,,6.5,,,,,IRAN,,"IRAN:  HORMOZ,OMAN",26.1,56.9,140,,,,3,,,,
639.0,No,1483.0,2.0,18.0,,,,,7.7,,7.7,,,IRAN,,IRAN:  OFF COAST,24.9,57.9,140,,,,,,,,
641.0,No,1484.0,8.0,27.0,,,,,,,,,,IRAN,,"IRAN:  GILAN,DILAMAN,KARAJIAN,SHAKUR,GULIJAN",37.0,49.0,140,,,,3,,,,
642.0,No,1485.0,8.0,14.0,,,,,6.5,,,,8.0,IRAN,,IRAN:  ALAMUT-JENAT RUDBAR-DAILAMAN,36.9,49.9,140,,,,3,,,,
647.0,No,1493.0,1.0,10.0,,,,,6.5,,,,,IRAN,,IRAN:  NOWZAD-MASK,33.0,59.8,140,,,,3,,,,
698.0,No,1527.0,,,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,3,,,,
721.0,No,1549.0,1.0,30.0,,,,,,,,,,IRAN,,"IRAN:  QAYEN (QAIN),KHORASAN",33.5,59.1,140,,,,3,,,,
722.0,No,1550.0,1.0,20.0,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.0,140,,,,3,,,,
752.0,No,1566.0,,,,,,,,,,,,IRAN,,IRAN:  LAR,27.7,54.3,140,,,,3,,,,
761.0,No,1574.0,,,,,,,,,,,,IRAN,,"IRAN:  FIN,KASHAN",34.0,51.4,140,,,,3,,,,
793.0,No,1588.0,11.0,20.0,,,,,,,,,,IRAN,,IRAN:  SHIRAZ,29.4,52.3,140,,,,2,,,,
860.0,No,1611.0,12.0,9.0,,,,,,,,,8.0,IRAN,,IRAN:  DUGHABAD (SE KASHMAR),35.1,58.9,140,,,,3,,,,
882.0,No,1618.0,12.0,19.0,,,,,,,,,,IRAN,,"IRAN:  DUGHABAD,KHORASAN",35.0,58.0,140,,,,3,,,,
923.0,No,1633.0,,,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,2,,,,
937.0,No,1639.0,5.0,4.0,,,,,,,,,,IRAN,,IRAN:  QAZVIN,36.2,50.0,140,,,,3,,,,
945.0,No,1640.0,2.0,27.0,,,,15.0,5.1,,,,7.0,IRAN,,IRAN:  TABRIZ,38.2,46.3,140,,,,2,,,,
950.0,No,1641.0,2.0,5.0,,,,,,,,,9.0,IRAN,,"IRAN:  TABRIZ, KURDISTAN",38.0,46.1,140,,,,3,,,,
979.0,No,1650.0,1.0,4.0,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,3,,,,
1032.0,No,1665.0,6.0,15.0,,,,,,,,,,IRAN,,IRAN:  DAMAVAND,35.4,52.0,140,,,,3,,,,
1040.0,No,1667.0,2.0,3.0,,,,,,,,,,IRAN,,IRAN:  LAHIJAN,37.2,50.0,140,,,,3,,,,
1046.0,No,1667.0,11.0,18.0,,,,,,,,,,IRAN,,"IRAN:  SHIRVAN, SHAMKHA",37.2,57.5,140,,,,3,,,,
1050.0,No,1668.0,1.0,4.0,,,,,,,,,,IRAN,,IRAN:  TABRIZ,38.0,46.2,140,,,,3,,,,
1058.0,No,1670.0,,,,,,,,,,,,IRAN,,IRAN:  LAR-EVAZ,27.5,53.6,140,,,,3,,,,
1078.0,No,1678.0,2.0,3.0,,,,,,,,,,IRAN,,IRAN:  LAHIJAN,37.1,50.0,140,,,,3,,,,
1080.0,No,1678.0,2.0,23.0,,,,,,,,,,IRAN,,IRAN:  GONABAD,34.2,58.4,140,,,,3,,,,
1096.0,No,1683.0,11.0,27.0,,,,,,,,,,IRAN,,IRAN:  LAR-BIRIZ-BANARUD,27.7,54.3,140,,,,3,,,,
1099.0,No,1687.0,4.0,,,,,,,,,,,IRAN,,IRAN:  MASHHAD,36.2,59.4,140,,,,3,,,,
1141.0,No,1696.0,5.0,,,,,,,,,,,IRAN,,IRAN:  ST THADDEUS,39.3,44.6,140,,,,2,,,,
1162.0,No,1703.0,5.0,17.0,,,,,,,,,,IRAN,,IRAN:  QESHM ISLAND (QISHM ISLAND),26.6,56.2,140,,,,3,,,,
1155.0,No,1703.0,,,,,,,,,,,,IRAN,,"IRAN:  HENGAM ISLAND,KISH ISLAND",26.4,55.5,140,,,,3,,,,
1336.0,No,1755.0,6.0,7.0,,,,,,,,,,IRAN,,"IRAN:  N:  TABRIZ,KASHAN",34.0,51.5,140,,,,3,,,,
1380.0,No,1766.0,6.0,9.0,,,,,,,,,,IRAN,,IRAN:  LAR,27.7,54.3,140,,,,3,,,,
1393.0,No,1769.0,5.0,7.0,,,,,,,,,,IRAN,,IRAN:  SHIRAZ,29.4,52.3,140,,,,2,,,,
1432.0,No,1778.0,1.0,30.0,,,,,,,,,,IRAN,,IRAN:  KASHAN,33.6,51.3,140,,,,3,,,,
1434.0,No,1778.0,12.0,15.0,,,,,,,,,,IRAN,,IRAN:  KASHAN,33.9,51.3,140,,,,3,,,,
1436.0,No,1779.0,12.0,27.0,,,,,6.5,,,,7.0,IRAN,,IRAN:  TABRIZ,38.0,46.7,140,,,,3,,,,
1508.0,No,1791.0,,,,,,,,,,,,IRAN,,"IRAN:  KHOT,TABRIZ,REZAIYEH,KHANEH,VAN,ERZERUM",38.0,46.2,140,,,,2,,,,
1526.0,No,1794.0,3.0,14.0,,,,,,,,,,IRAN,,IRAN:  KASHAN,34.0,51.4,140,,,,2,,,,
1552.0,No,1800.0,,,,,,,6.5,,,,,IRAN,,IRAN:  DAMAVAND,36.2,53.3,140,,,,3,,,,
1570.0,No,1805.0,,,,,,,,,,,,IRAN,,IRAN:  BABOL,36.3,52.4,140,,,,2,,,,
1582.0,No,1808.0,10.0,9.0,,,,,,,,,,IRAN,,"IRAN:  DODANGEH, E MAZANDARAN",36.3,53.3,140,,,,3,,,,
1583.0,No,1808.0,12.0,16.0,,,,,,,,,,IRAN,,IRAN:  QAZVIN-TALEQAN,36.2,50.0,140,,,,3,,,,
1584.0,No,1809.0,12.0,7.0,,,,,,,,,,IRAN,,"IRAN:  SARI,AMOL,MAZANDARAN",36.3,53.0,140,,,,3,,,,
1679.0,No,1823.0,9.0,7.0,,,,,,,,,,IRAN,,IRAN:  MAZANDARAN,36.3,53.3,140,,,,3,,,,
1674.0,No,1823.0,,,,,,,,,,,,IRAN,,IRAN:  SHIRAZ,29.6,52.5,140,,,,2,,,,
1737.0,No,1830.0,4.0,3.0,,,,,6.5,,,,,IRAN,,"IRAN:  CHAHARDANGEH,SEMNAN,DAMGHAN",36.4,54.3,140,,,,3,,,,
1738.0,No,1830.0,5.0,9.0,,,,,,,,,,IRAN,,"IRAN:  DAMAVAND,TEHRAN,SEMNAN,DAMGHAN",35.7,52.1,140,,,,3,,,,
1844.0,No,1843.0,2.0,1.0,,,,,,,,,,IRAN,,IRAN:  AZARBAIJAN:  KHVOY (KHOY),38.3,44.6,140,,,,2,,,,
1848.0,No,1843.0,4.0,18.0,,,,,,,,,7.0,IRAN,,IRAN:  KHVOY (KHOY),38.6,44.9,140,,,,3,,,,
1906.0,No,1851.0,,,,,,,,,,,,IRAN,,IRAN:  SHAHRUD,36.2,55.0,140,,,,2,,,,
1928.0,No,1852.0,2.0,22.0,,,,10.0,5.8,,,,9.0,IRAN,,IRAN:  KHABUSHAN (NW KUCHAN),37.1,58.4,140,,,,3,,,,
2008.0,No,1857.0,4.0,9.0,,,,,,,,,,IRAN,,IRAN:  LAKE URMIA (LAKE URMI),37.4,45.3,140,,,,3,,,,
2011.0,No,1857.0,10.0,27.0,,,,,,,,,7.0,IRAN,,"IRAN:  TASUJ,AZARBAIJAN",38.3,45.4,140,,,,3,,,,
2062.0,No,1862.0,8.0,13.0,,,,,,,,,,IRAN,,IRAN:  KUHRUD,35.0,59.0,140,,,,2,,,,
2067.0,No,1863.0,1.0,2.0,,,,,,,,,8.0,IRAN,,IRAN:  BULGAVAR (SE ARDABIL),38.1,48.2,140,,,,2,,,,
2079.0,No,1863.0,12.0,,,,,,,,,,,IRAN,,"IRAN:  NIR,ARDABIL",38.0,47.6,140,,,,3,,,,
2124.0,No,1868.0,1.0,20.0,,,,,,,,,,IRAN,,IRAN:  ALHAK,36.3,56.3,140,,,,3,,,,
2185.0,No,1871.0,12.0,23.0,,,,15.0,5.6,,,,7.0,IRAN,,IRAN:  QUCHAN,37.3,58.3,140,,,,3,,,,
2186.0,No,1872.0,1.0,6.0,,,,15.0,6.3,,,,7.0,IRAN,,IRAN:  QUCHAN,37.3,58.3,140,,,,3,,,,
2200.0,No,1872.0,6.0,,,,,,,,,,,IRAN,,IRAN:  HAMADAN,34.5,48.0,140,,,,3,,,,
2201.0,No,1872.0,9.0,16.0,,,,,,,,,,IRAN,,IRAN:  SONGHOR(SONQOR),34.8,47.6,140,,,,3,,,,
2270.0,No,1879.0,4.0,2.0,,,,15.0,6.7,,,,9.0,IRAN,,IRAN:  BOJNURD,37.5,57.4,140,,,,3,,,,
2287.0,No,1880.0,8.0,,,,,,,,,,,IRAN,,"IRAN:  BASTAK, JONAH",27.1,54.2,140,,,,2,,,,
2275.0,No,1880.0,,,,,,,,,,,,IRAN,,IRAN:  SAQQEZ,36.1,46.2,140,,,,3,,,,
2306.0,No,1881.0,8.0,28.0,,,,,,,,,7.0,IRAN,,IRAN:  KHVOY (KHOY),38.3,44.6,140,,,,2,,,,
2380.0,No,1888.0,,,,,,,,,,,,IRAN,,IRAN:  LAKE IRENE,33.3,49.3,140,,,,3,,,,
2479.0,No,1895.0,12.0,25.0,,,,,,,,,,IRAN,,IRAN:  TEHRAN,35.7,51.4,140,,,,2,,,,
2481.0,No,1896.0,1.0,2.0,,,,,,,,,8.0,IRAN,,IRAN:  SANGABAD (SENJABAD),37.8,48.3,140,,,,3,,,,
2482.0,No,1896.0,1.0,5.0,,,,,,,,,,IRAN,,IRAN:  KHVOY (KHOY),38.5,45.0,140,,,,3,,,,
2480.0,No,1896.0,,,,,,,,,,,,IRAN,,IRAN:  QOBEH-E-SABZ (KERMAN),30.3,57.1,140,,,,3,,,,
2531.0,No,1898.0,1.0,15.0,3.0,42.0,,5.0,4.3,,,,8.0,IRAN,,IRAN:  GORGAN (ASTRABAD); TURKMENISTAN,36.5,54.9,140,,,,2,,,,
2621.0,No,1902.0,6.0,9.0,,,,,,,,,,IRAN,,"IRAN:  QESHM,BANDAR ABBAS",26.6,56.2,140,,,,2,,,,
2624.0,No,1902.0,7.0,9.0,3.0,38.0,,,,,,,,IRAN,,"IRAN:  QESHM ISLAND:  QESHM,BANDAR ABBAS,GENU",27.1,56.3,140,,,,2,,,,
2664.0,No,1903.0,9.0,25.0,1.0,20.0,,,6.5,,,,,IRAN,,IRAN:  KASHMAR,35.2,58.2,140,,,,,,,,
2711.0,No,1905.0,4.0,25.0,,,,,,,,,,IRAN,,"IRAN:  BANDAR ABBAS,QESHM,HENGAM",26.4,56.3,140,,,,2,,,,
2974.0,No,1913.0,3.0,24.0,10.0,34.0,,,5.8,,5.8,,,IRAN,,IRAN:  TEYHAN,26.8,53.7,140,,,,,,,,
3104.0,No,1918.0,,,,,,,,,,,7.0,IRAN,,IRAN:  BAJESTAN,34.5,58.2,140,,,,2,,,,
3213.0,No,1923.0,2.0,4.0,,,,10.0,5.5,,,,8.0,IRAN,,IRAN:  BODZHNURD,37.6,57.3,140,,,,2,,,,
3223.0,No,1923.0,5.0,25.0,22.0,21.0,,,5.7,,5.7,,10.0,IRAN,,IRAN:  TURBAT-HAKLARI,35.2,59.2,140,,,,,,,,
3233.0,No,1923.0,9.0,22.0,20.0,47.0,43.0,,6.9,,6.9,,,IRAN,,IRAN:  SIRJAN,29.2,56.9,140,,,,,,,,
3281.0,No,1925.0,12.0,14.0,,,,,5.5,,,,,IRAN,,IRAN:  BAJESTAN,34.6,58.1,140,,,,,,,,
3282.0,No,1925.0,12.0,18.0,5.0,53.0,,,5.5,,,,,IRAN,,"IRAN:  AHRAM,DOMRUBAH,MAHMUDABADI,AB GARM",28.5,51.2,140,,,,2,,,,
3345.0,No,1928.0,3.0,8.0,18.0,13.0,,,5.0,,,,,IRAN,,IRAN:  NEHBANDAN,31.6,60.0,140,,,,2,,,,
3373.0,No,1928.0,8.0,21.0,19.0,1.0,,9.0,5.4,,,,8.0,IRAN,,IRAN:  SHIRVAN,37.3,57.9,140,,,,2,,,,
3390.0,No,1929.0,5.0,1.0,15.0,37.0,30.0,50.0,7.4,,7.4,,,IRAN,,IRAN:  KOPET-DAGH,37.8,57.6,140,,,,4,,,,
3399.0,No,1929.0,7.0,13.0,7.0,36.0,,57.0,5.8,,,,,IRAN,,IRAN:  FARUJ,37.5,58.0,140,,,,2,,,,
3400.0,No,1929.0,7.0,15.0,7.0,44.0,,65.0,6.2,,,,,IRAN,,"IRAN:  MASJED SOLEYMAN,ANDARKAH",32.2,49.7,140,,,,2,,,,
3412.0,No,1930.0,5.0,6.0,22.0,34.0,,30.0,7.5,,7.5,,,IRAN,,IRAN:  SALMAS,38.1,44.7,140,,,,,,,,
3424.0,No,1930.0,10.0,2.0,,,,,5.0,,,,,IRAN,,"IRAN:  AH,MOBARAKABAD,AB ALI,SARPURAK",35.8,52.1,140,,,,2,,,,
3488.0,No,1932.0,5.0,20.0,19.0,16.0,,12.0,5.4,,,,8.0,IRAN,,IRAN:  TORBET-I-KHEYDARLY,36.6,53.4,140,,,,3,,,,
3526.0,No,1933.0,11.0,28.0,11.0,9.0,,27.0,6.3,,,,,IRAN,,"IRAN:  BAHABAD,ALIABAD,RAHIMABAD,KHAIRABAD",32.1,56.0,140,,,,3,,,,
3542.0,No,1935.0,3.0,5.0,10.0,27.0,,,6.0,,,,,IRAN,,IRAN:  ALBORZ,36.3,53.3,140,,,,,,,,
3544.0,No,1935.0,4.0,11.0,23.0,15.0,,14.0,6.3,,,,9.0,IRAN,,"IRAN:  KEVSUT, ALBORZ, SARI",36.3,53.5,140,,,,3,,,,
3575.0,No,1936.0,6.0,30.0,19.0,26.0,,,6.2,,,,,IRAN,,"IRAN:  ABIZ, SARBISHEH",33.0,60.0,140,,,,2,,,,
3675.0,No,1941.0,2.0,16.0,16.0,38.0,,,6.3,,,,,IRAN,,IRAN:  MOHAMMADABAD,33.5,58.6,140,,,,3,,,,
3778.0,No,1944.0,4.0,5.0,,,,7.0,4.8,,,,8.0,IRAN,,IRAN:  GORGAN,36.8,54.5,140,,,,2,,,,
3803.0,No,1945.0,5.0,11.0,20.0,17.0,,,,,,,,IRAN,,"IRAN:  GARMSAR,KERAND,BANKUH",35.2,52.1,140,,,,3,,,,
3817.0,No,1946.0,2.0,10.0,,,,,,,,,8.0,IRAN,,IRAN:  GIV (SE BIRJAND),32.5,59.1,140,,,,3,,,,
3821.0,No,1946.0,3.0,12.0,2.0,21.0,,,,,,,,IRAN,,IRAN:  KAZERUN,29.4,51.4,140,,,,3,,,,
3854.0,No,1947.0,7.0,10.0,15.0,,,9.0,4.1,,,,7.0,IRAN,,IRAN:  SHIRVAN,37.5,57.8,140,,,,2,,,,
3863.0,No,1947.0,9.0,23.0,12.0,28.0,,,6.9,,,,,IRAN,,IRAN:  DUSTABAD,33.4,58.7,140,,,,3,,,,
3902.0,No,1949.0,4.0,24.0,4.0,22.0,,100.0,6.3,,6.3,6.1,,IRAN,,"IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR",27.28,56.46,140,,,,3,,,,
3931.0,No,1950.0,1.0,19.0,17.0,27.0,,,,,,,,IRAN,,IRAN: BUSHIRE,27.3,53.2,140,,,,3,,,,
4010.0,No,1953.0,1.0,15.0,21.0,56.0,,,,,,,,IRAN,,IRAN:  GODER,28.5,52.3,140,,,,,,,,
4013.0,No,1953.0,2.0,12.0,8.0,15.0,,,6.4,,,,,IRAN,,IRAN:  TORUD,35.4,55.1,140,,,,,,,,
4019.0,No,1953.0,4.0,,,,,,,,,,,IRAN,,"IRAN:  KHAN-E-ZENYAN,KHATIRI",29.0,52.0,140,,,,,,,,
4051.0,No,1954.0,8.0,20.0,15.0,30.0,,,5.0,,,,,IRAN,,"IRAN:  TONBAK,KANGAN,SABAKHI,AKHTAR",27.5,52.0,140,,,,3,,,,
4107.0,No,1956.0,10.0,31.0,14.0,3.0,,,6.8,,,,,IRAN,,IRAN:  BASTAK,27.2,54.4,140,,,,4,,,,
4122.0,No,1957.0,4.0,23.0,,,,,,,,,,IRAN,,IRAN:  KACHU MESQAL,33.4,52.5,140,,,,,,,,
4137.0,No,1957.0,7.0,2.0,0.0,42.0,,14.0,6.6,,,,9.0,IRAN,,"IRAN:  HAZANDERAN, ABEGARM",36.1,52.7,140,,,,3,,,,
4142.0,No,1957.0,9.0,5.0,,,,,,,,,,IRAN,,IRAN:  JAHROM,28.3,53.3,140,,,,3,,,,
4150.0,No,1957.0,12.0,13.0,1.0,45.0,,,7.1,,,,,IRAN,,IRAN:  FARSINAJ,34.3,47.8,140,,,,3,,,,
4159.0,No,1958.0,1.0,16.0,2.0,4.0,,,,,,,,IRAN,,IRAN,36.5,53.0,140,,,,2,,,,
4172.0,No,1958.0,8.0,16.0,19.0,13.0,,20.0,6.7,,,,,IRAN,,IRAN:  FIRUZABAD,34.4,47.9,140,,,,3,,,,
4176.0,No,1958.0,9.0,21.0,16.0,18.0,,,,,,,,IRAN,,IRAN,36.0,49.0,140,,,,3,,,,
4220.0,No,1960.0,4.0,24.0,12.0,14.0,,,6.0,,,,,IRAN,,IRAN:  LAR,28.0,54.5,140,,,20.0,3,,,,
4246.0,No,1961.0,6.0,11.0,5.0,10.0,,37.0,6.6,,,,,IRAN,,"IRAN:  DEHKUYEH,KHANEH,LAR,SHAGHEB,NOKHRIZ,BIGHU",27.9,54.6,140,,,,3,,,,
4247.0,No,1961.0,6.0,27.0,0.0,49.0,,,,,,,,IRAN,,IRAN,33.5,49.4,140,,,,2,,,,
4253.0,No,1961.0,10.0,14.0,7.0,1.0,,33.0,,,,,,IRAN,,IRAN,33.6,48.1,140,,,,2,,,,
4260.0,No,1962.0,4.0,1.0,0.0,45.0,,33.0,,,,,7.0,IRAN,,IRAN:  MUSSAVIEH,33.6,59.0,140,,,,2,,,,
4279.0,No,1962.0,10.0,5.0,20.0,2.0,,8.0,5.0,,,,8.0,IRAN,,"IRAN:  TORBAT HEYDARIYEH, AKHMEDABAD",35.1,58.7,140,,,,2,,,,
4281.0,No,1962.0,11.0,6.0,0.0,9.0,,40.0,5.5,,,,,IRAN,,"IRAN:  GAHKOM,GOLRUIYEH,PATKUIYEH,LAIGAZAN,GANJ",28.1,55.6,140,,,,2,,,,
4282.0,No,1963.0,1.0,31.0,2.0,27.0,,3.0,4.5,,,,9.0,IRAN,,"IRAN:  KHENDODZHAN, DAKHNE-UDZHAK",36.9,57.8,140,,,,2,,,,
4287.0,No,1963.0,3.0,24.0,12.0,44.0,,40.0,7.2,,,,,IRAN,,IRAN:  KARKHANEH,34.4,47.9,140,,,,3,,,,
4294.0,No,1963.0,6.0,30.0,7.0,41.0,,38.0,5.1,,,,,IRAN,,IRAN:  W,33.2,49.2,140,,,,2,,,,
4299.0,No,1963.0,7.0,29.0,6.0,10.0,,46.0,5.2,,,,,IRAN,,"IRAN:  GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ",28.2,55.7,140,,,,2,,,,
4332.0,No,1964.0,12.0,27.0,,,,,,,,,,IRAN,,IRAN:  S,27.0,54.0,140,,,,2,,,,
4340.0,No,1965.0,2.0,10.0,16.0,9.0,,52.0,5.1,,,,,IRAN,,IRAN:  NW,37.6,47.1,140,,,,3,,,,
4354.0,No,1965.0,6.0,21.0,0.0,21.0,,40.0,6.0,,,,,IRAN,,"IRAN:  HADJIABAD, SARKHUN, SARCHAHAN",28.1,55.9,140,,,,3,,,,
4436.0,No,1968.0,5.0,2.0,10.0,2.0,,,,,,,6.0,IRAN,,"IRAN:  SIYAH,CHESHMEH,ZAVIEH,TAKHT-E-RAVAN-E-SOFLA",39.3,44.4,140,,,,3,,,,
4446.0,No,1968.0,6.0,23.0,9.0,16.0,,32.0,5.3,,,,,IRAN,,"IRAN:  GHALEGH SEYED,KHESHT,KONAR TAKHTEH",29.8,51.2,140,,,,3,,,,
4462.0,No,1968.0,9.0,4.0,23.0,24.0,,15.0,5.4,,,,,IRAN,,IRAN,33.9,58.2,140,,,,3,,,,
4471.0,No,1969.0,1.0,3.0,3.0,16.0,,11.0,5.6,,,,8.0,IRAN,,IRAN:  NE KHURASAN PROVINCE,37.1,57.9,140,,,,2,,,,
